timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,parcel_mass,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
8.0250,6,6,79,1.1819,9.9973,4.7606,3.1195,180,4,"Human(Clone):8.39:0.00:3.63|Parcel_1_R3_to_PD3:6.68:1.12:-13.53|Human(Clone):-4.18:0.04:-7.09|Forklift(Clone):0.00:0.02:-3.14",-0.0241,-0.0764,-0.0801,-0.0390,0.0072,-0.0303,0.0492,0.0308,2.1802,1.3641,-14.0834,-16.7487,112.6666,1.7722,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-5.712|H2:-4.200:0.000:-7.083|H3:-22.000:0.000:0.417|H4:4.200:0.000:7.083|H5:8.400:0.000:3.583","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-3.072|F2:20.000:0.000:2.428","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.712","0.000:0.000:-0.800","-4.200:0.000:-7.083","0.000:0.000:0.800","-22.000:0.000:0.417","0.000:0.000:0.800","4.200:0.000:7.083","0.000:0.000:-0.800","8.400:0.000:3.583","0.000:0.000:-0.800","0.000:0.000:-3.072","0.000:0.000:1.300","20.000:0.000:2.428","0.000:0.000:1.300",99.840,"Nominal",0.000,3,"NavigateToSource:Forward"
8.1270,6,6,80,1.0571,9.9923,4.1521,3.1107,180,4,"Human(Clone):8.37:-0.02:3.52|Parcel_1_R3_to_PD3:6.66:1.18:-13.51|Human(Clone):-4.20:-0.03:-7.08|Forklift(Clone):-0.02:0.00:-3.01",0.0766,0.0023,0.1497,-0.0255,0.0014,0.0317,0.0287,0.0398,1.2531,1.7385,-13.8906,-16.8299,115.7953,1.4958,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-5.794|H2:-4.200:0.000:-7.001|H3:-22.000:0.000:0.499|H4:4.200:0.000:7.001|H5:8.400:0.000:3.501","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.939|F2:20.000:0.000:2.561","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.794","0.000:0.000:-0.800","-4.200:0.000:-7.001","0.000:0.000:0.800","-22.000:0.000:0.499","0.000:0.000:0.800","4.200:0.000:7.001","0.000:0.000:-0.800","8.400:0.000:3.501","0.000:0.000:-0.800","0.000:0.000:-2.939","0.000:0.000:1.300","20.000:0.000:2.561","0.000:0.000:1.300",99.838,"Nominal",0.000,3,"NavigateToSource:Forward"
8.2296,6,6,81,0.8878,10.0000,3.4910,3.0484,180,4,"Human(Clone):8.43:0.03:3.45|Parcel_1_R3_to_PD3:6.64:1.16:-13.49|Human(Clone):-4.18:-0.02:-6.96|Forklift(Clone):0.00:0.01:-2.83",0.1818,0.0213,0.2186,-0.0021,-0.0136,-0.0141,0.0348,0.0327,1.5990,1.5025,-13.7173,-16.9050,112.5521,1.5508,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-5.876|H2:-4.200:0.000:-6.919|H3:-22.000:0.000:0.581|H4:4.200:0.000:6.919|H5:8.400:0.000:3.419","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.806|F2:20.000:0.000:2.694","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.876","0.000:0.000:-0.800","-4.200:0.000:-6.919","0.000:0.000:0.800","-22.000:0.000:0.581","0.000:0.000:0.800","4.200:0.000:6.919","0.000:0.000:-0.800","8.400:0.000:3.419","0.000:0.000:-0.800","0.000:0.000:-2.806","0.000:0.000:1.300","20.000:0.000:2.694","0.000:0.000:1.300",99.836,"Nominal",0.000,3,"NavigateToSource:Forward"
8.3300,6,6,82,0.7917,9.9907,2.8975,3.0769,180,4,"Human(Clone):8.40:-0.02:3.37|Parcel_1_R3_to_PD3:6.66:1.15:-13.47|Human(Clone):-4.22:-0.04:-6.88|Forklift(Clone):-0.02:-0.03:-2.78",0.1107,-0.0219,0.2203,0.0148,-0.0173,-0.0204,0.0248,0.0098,1.1266,0.4443,-13.6083,-16.9545,113.9611,0.7854,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-5.956|H2:-4.200:0.000:-6.839|H3:-22.000:0.000:0.661|H4:4.200:0.000:6.839|H5:8.400:0.000:3.339","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.675|F2:20.000:0.000:2.825","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-5.956","0.000:0.000:-0.800","-4.200:0.000:-6.839","0.000:0.000:0.800","-22.000:0.000:0.661","0.000:0.000:0.800","4.200:0.000:6.839","0.000:0.000:-0.800","8.400:0.000:3.339","0.000:0.000:-0.800","0.000:0.000:-2.675","0.000:0.000:1.300","20.000:0.000:2.825","0.000:0.000:1.300",99.834,"Nominal",0.000,3,"NavigateToSource:Forward"
8.4331,6,6,83,0.7012,10.0000,2.2950,2.9984,180,4,"Human(Clone):8.43:-0.04:3.27|Parcel_1_R3_to_PD3:6.61:1.18:-13.50|Human(Clone):-4.20:-0.03:-6.75|Forklift(Clone):0.01:0.00:-2.63",-0.0411,-0.0002,0.0722,-0.0320,-0.0176,0.0097,0.0301,0.0333,1.3410,1.4835,-13.4573,-17.0214,114.6459,1.4123,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-6.039|H2:-4.200:0.000:-6.756|H3:-22.000:0.000:0.744|H4:4.200:0.000:6.756|H5:8.400:0.000:3.256","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.541|F2:20.000:0.000:2.959","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.039","0.000:0.000:-0.800","-4.200:0.000:-6.756","0.000:0.000:0.800","-22.000:0.000:0.744","0.000:0.000:0.800","4.200:0.000:6.756","0.000:0.000:-0.800","8.400:0.000:3.256","0.000:0.000:-0.800","0.000:0.000:-2.541","0.000:0.000:1.300","20.000:0.000:2.959","0.000:0.000:1.300",99.832,"Nominal",0.000,3,"NavigateToSource:Forward"
8.5337,6,6,84,0.5838,10.0000,1.6402,2.9504,180,4,"Human(Clone):8.44:-0.01:3.24|Parcel_1_R3_to_PD3:6.63:1.13:-13.54|Human(Clone):-4.18:-0.02:-6.76|Forklift(Clone):-0.02:-0.01:-2.46",0.0146,-0.0340,0.0179,-0.0047,0.0065,0.0075,0.0427,0.0232,1.8767,1.0186,-13.3142,-17.0766,106.7240,1.4476,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-6.119|H2:-4.200:0.000:-6.676|H3:-22.000:0.000:0.824|H4:4.200:0.000:6.676|H5:8.400:0.000:3.176","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.410|F2:20.000:0.000:3.090","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.119","0.000:0.000:-0.800","-4.200:0.000:-6.676","0.000:0.000:0.800","-22.000:0.000:0.824","0.000:0.000:0.800","4.200:0.000:6.676","0.000:0.000:-0.800","8.400:0.000:3.176","0.000:0.000:-0.800","0.000:0.000:-2.410","0.000:0.000:1.300","20.000:0.000:3.090","0.000:0.000:1.300",99.830,"Nominal",0.000,3,"NavigateToSource:Forward"
8.6364,6,6,85,0.5519,9.9780,1.0387,2.9000,180,4,"Human(Clone):8.42:0.02:3.15|Parcel_1_R3_to_PD3:6.69:1.14:-13.52|Human(Clone):-4.16:0.00:-6.62|Forklift(Clone):-0.03:-0.01:-2.35",-0.1251,0.0118,-0.0834,-0.0083,-0.0178,0.0101,0.0442,0.0212,2.0107,0.9635,-13.1807,-17.1229,107.5293,1.4871,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-6.201|H2:-4.200:0.000:-6.593|H3:-22.000:0.000:0.907|H4:4.200:0.000:6.593|H5:8.400:0.000:3.093","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.277|F2:20.000:0.000:3.223","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.201","0.000:0.000:-0.800","-4.200:0.000:-6.593","0.000:0.000:0.800","-22.000:0.000:0.907","0.000:0.000:0.800","4.200:0.000:6.593","0.000:0.000:-0.800","8.400:0.000:3.093","0.000:0.000:-0.800","0.000:0.000:-2.277","0.000:0.000:1.300","20.000:0.000:3.223","0.000:0.000:1.300",99.828,"Nominal",0.000,3,"NavigateToSource:Forward"
8.7394,6,6,86,0.5022,9.9883,0.5022,2.8803,180,3,"Human(Clone):8.36:-0.01:3.09|Parcel_1_R3_to_PD3:6.64:1.13:-13.46|Forklift(Clone):-0.01:0.02:-2.23",0.1092,0.0679,0.0811,0.0325,-0.0203,-0.0601,0.0345,0.0360,1.6158,1.6813,-13.0183,-17.1752,107.2157,1.6485,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-6.284|H2:-4.200:0.000:-6.511|H3:-22.000:0.000:0.989|H4:4.200:0.000:6.511|H5:8.400:0.000:3.011","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.143|F2:20.000:0.000:3.357","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.284","0.000:0.000:-0.800","-4.200:0.000:-6.511","0.000:0.000:0.800","-22.000:0.000:0.989","0.000:0.000:0.800","4.200:0.000:6.511","0.000:0.000:-0.800","8.400:0.000:3.011","0.000:0.000:-0.800","0.000:0.000:-2.143","0.000:0.000:1.300","20.000:0.000:3.357","0.000:0.000:1.300",99.825,"Nominal",0.000,3,"NavigateToSource:Forward"
8.8414,6,6,87,0.5413,9.9908,0.5817,2.8861,180,3,"Human(Clone):8.36:-0.03:2.97|Parcel_1_R3_to_PD3:6.61:1.16:-13.49|Forklift(Clone):-0.02:0.04:-2.05",0.0772,-0.0053,0.2082,0.0033,-0.0628,-0.0222,0.0266,0.0500,1.2621,2.3746,-12.8637,-17.2207,110.9318,1.8184,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,False,True,"H1:-8.400:0.000:-6.365|H2:-4.200:0.000:-6.429|H3:-22.000:0.000:1.071|H4:4.200:0.000:6.429|H5:8.400:0.000:2.929","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-2.010|F2:20.000:0.000:3.490","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.365","0.000:0.000:-0.800","-4.200:0.000:-6.429","0.000:0.000:0.800","-22.000:0.000:1.071","0.000:0.000:0.800","4.200:0.000:6.429","0.000:0.000:-0.800","8.400:0.000:2.929","0.000:0.000:-0.800","0.000:0.000:-2.010","0.000:0.000:1.300","20.000:0.000:3.490","0.000:0.000:1.300",99.823,"Nominal",0.000,3,"NavigateToSource:Forward"
8.9436,6,6,88,0.5441,10.0000,0.5724,2.8573,180,3,"Human(Clone):8.41:0.00:2.86|Parcel_1_R3_to_PD3:6.62:1.13:-13.53|Forklift(Clone):0.00:0.00:-1.95",0.0602,-0.1109,1.1304,0.0112,-0.4928,-0.0414,0.0514,0.0411,2.3750,1.8984,-12.6599,-17.2713,102.1753,2.1367,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.447|H2:-4.200:0.000:-6.348|H3:-22.000:0.000:1.152|H4:4.200:0.000:6.348|H5:8.400:0.000:2.848","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-1.878|F2:20.000:0.000:3.622","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.447","0.000:0.000:-0.800","-4.200:0.000:-6.348","0.000:0.000:0.800","-22.000:0.000:1.152","0.000:0.000:0.800","4.200:0.000:6.348","0.000:0.000:-0.800","8.400:0.000:2.848","0.000:0.000:-0.800","0.000:0.000:-1.878","0.000:0.000:1.300","20.000:0.000:3.622","0.000:0.000:1.300",99.821,"Nominal",0.000,3,"NavigateToSource:Forward"
9.0459,6,6,89,0.5412,9.9952,0.5695,2.8401,180,5,"Human(Clone):8.37:0.03:2.81|Parcel_1_R3_to_PD3:6.67:1.13:-13.51|Human(Clone):-4.18:0.00:-6.25|Forklift(Clone):-0.03:-0.03:-1.77|Human(Clone):4.23:0.00:6.32",0.0504,-0.0150,-0.0042,0.0190,-0.3995,-0.0141,0.0491,0.0257,2.2249,1.1661,-12.4607,-17.3104,97.5358,1.6955,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.529|H2:-4.200:0.000:-6.266|H3:-22.000:0.000:1.234|H4:4.200:0.000:6.266|H5:8.400:0.000:2.766","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-1.745|F2:20.000:0.000:3.755","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.529","0.000:0.000:-0.800","-4.200:0.000:-6.266","0.000:0.000:0.800","-22.000:0.000:1.234","0.000:0.000:0.800","4.200:0.000:6.266","0.000:0.000:-0.800","8.400:0.000:2.766","0.000:0.000:-0.800","0.000:0.000:-1.745","0.000:0.000:1.300","20.000:0.000:3.755","0.000:0.000:1.300",99.819,"Nominal",0.000,3,"NavigateToSource:Forward"
9.1464,6,6,90,0.5094,9.9911,0.5094,2.8353,180,5,"Human(Clone):8.44:0.03:2.74|Parcel_1_R3_to_PD3:6.66:1.19:-13.49|Human(Clone):-4.18:0.03:-6.21|Forklift(Clone):-0.02:0.02:-1.67|Human(Clone):4.21:0.01:6.26",0.0403,-0.0342,0.0028,-0.0223,-0.3226,-0.0140,0.0412,0.0332,1.8803,1.5119,-12.3226,-17.3145,89.3707,1.6961,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.609|H2:-4.200:0.000:-6.185|H3:-22.000:0.000:1.315|H4:4.200:0.000:6.185|H5:8.400:0.000:2.686","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-1.614|F2:20.000:0.000:3.886","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.609","0.000:0.000:-0.800","-4.200:0.000:-6.185","0.000:0.000:0.800","-22.000:0.000:1.315","0.000:0.000:0.800","4.200:0.000:6.185","0.000:0.000:-0.800","8.400:0.000:2.686","0.000:0.000:-0.800","0.000:0.000:-1.614","0.000:0.000:1.300","20.000:0.000:3.886","0.000:0.000:1.300",99.817,"Nominal",0.000,3,"NavigateToSource:Forward"
9.2465,6,6,91,0.5215,10.0000,0.5435,2.8393,180,5,"Human(Clone):8.41:0.04:2.61|Parcel_1_R3_to_PD3:6.67:1.13:-13.51|Human(Clone):-4.20:-0.02:-6.16|Forklift(Clone):-0.02:-0.03:-1.51|Human(Clone):4.16:-0.01:6.16",0.0391,0.0992,-0.0136,-0.0391,-0.2421,0.0103,0.0397,0.0305,1.7797,1.3707,-12.1430,-17.3022,84.8761,1.5752,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.689|H2:-4.200:0.000:-6.105|H3:-22.000:0.000:1.395|H4:4.200:0.000:6.105|H5:8.400:0.000:2.605","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-1.484|F2:20.000:0.000:4.016","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.689","0.000:0.000:-0.800","-4.200:0.000:-6.105","0.000:0.000:0.800","-22.000:0.000:1.395","0.000:0.000:0.800","4.200:0.000:6.105","0.000:0.000:-0.800","8.400:0.000:2.605","0.000:0.000:-0.800","0.000:0.000:-1.484","0.000:0.000:1.300","20.000:0.000:4.016","0.000:0.000:1.300",99.815,"Nominal",0.000,3,"NavigateToSource:Forward"
9.3473,6,6,92,0.5089,9.9924,0.5656,2.8246,180,5,"Human(Clone):8.38:-0.02:2.59|Parcel_1_R3_to_PD3:6.67:1.18:-13.49|Human(Clone):-4.24:-0.01:-6.08|Forklift(Clone):-0.02:0.04:-1.45|Human(Clone):4.21:0.00:6.03",0.0942,-0.0286,0.0082,0.0029,-0.2250,-0.0157,0.0305,0.0385,1.3768,1.7378,-11.9938,-17.2866,83.6413,1.5573,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.770|H2:-4.200:0.000:-6.025|H3:-22.000:0.000:1.475|H4:4.200:0.000:6.025|H5:8.400:0.000:2.525","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-1.353|F2:20.000:0.000:4.147","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.770","0.000:0.000:-0.800","-4.200:0.000:-6.025","0.000:0.000:0.800","-22.000:0.000:1.475","0.000:0.000:0.800","4.200:0.000:6.025","0.000:0.000:-0.800","8.400:0.000:2.525","0.000:0.000:-0.800","0.000:0.000:-1.353","0.000:0.000:1.300","20.000:0.000:4.147","0.000:0.000:1.300",99.813,"Nominal",0.000,3,"NavigateToSource:Forward"
9.4477,6,6,93,0.4943,10.0000,0.5360,2.7852,180,5,"Human(Clone):8.40:0.00:2.46|Parcel_1_R3_to_PD3:6.63:1.13:-13.54|Human(Clone):-4.16:0.02:-5.95|Forklift(Clone):-0.03:-0.02:-1.23|Human(Clone):4.23:0.00:5.99",-0.0072,0.0877,0.0271,-0.0227,-0.1443,0.0420,0.0279,0.0367,1.3117,1.7244,-11.8362,-17.2621,78.9118,1.5181,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.850|H2:-4.200:0.000:-5.944|H3:-22.000:0.000:1.556|H4:4.200:0.000:5.944|H5:8.400:0.000:2.444","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-1.222|F2:20.000:0.000:4.278","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.850","0.000:0.000:-0.800","-4.200:0.000:-5.944","0.000:0.000:0.800","-22.000:0.000:1.556","0.000:0.000:0.800","4.200:0.000:5.944","0.000:0.000:-0.800","8.400:0.000:2.444","0.000:0.000:-0.800","0.000:0.000:-1.222","0.000:0.000:1.300","20.000:0.000:4.278","0.000:0.000:1.300",99.811,"Nominal",0.000,3,"NavigateToSource:Forward"
9.5480,6,6,94,0.4729,10.0000,0.5087,2.8118,180,5,"Human(Clone):8.36:0.01:2.38|Parcel_1_R3_to_PD3:6.63:1.16:-13.48|Human(Clone):-4.21:0.03:-5.90|Forklift(Clone):-0.03:0.04:-1.17|Human(Clone):4.21:0.03:5.94",0.0671,0.0294,-0.0784,0.0122,-0.0946,0.0252,0.0250,0.0396,1.1009,1.7465,-11.6693,-17.2165,74.5818,1.4237,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-6.931|H2:-4.200:0.000:-5.864|H3:-22.000:0.000:1.636|H4:4.200:0.000:5.864|H5:8.400:0.000:2.364","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-1.092|F2:20.000:0.000:4.408","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-6.931","0.000:0.000:-0.800","-4.200:0.000:-5.864","0.000:0.000:0.800","-22.000:0.000:1.636","0.000:0.000:0.800","4.200:0.000:5.864","0.000:0.000:-0.800","8.400:0.000:2.364","0.000:0.000:-0.800","0.000:0.000:-1.092","0.000:0.000:1.300","20.000:0.000:4.408","0.000:0.000:1.300",99.809,"Nominal",0.000,3,"NavigateToSource:Forward"
9.6503,6,6,95,0.4932,9.9931,9.9995,2.7862,180,5,"Human(Clone):8.37:-0.03:2.29|Parcel_1_R3_to_PD3:6.67:1.14:-13.48|Human(Clone):-4.18:-0.01:-5.83|Forklift(Clone):0.05:0.00:-0.98|Human(Clone):4.24:0.01:5.79",0.0556,0.0101,0.0239,-0.0129,-0.1022,0.0344,0.0350,0.0304,1.6215,1.4075,-11.5527,-17.1825,74.7592,1.5145,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-7.012|H2:-4.200:0.000:-5.782|H3:-22.000:0.000:1.718|H4:4.200:0.000:5.782|H5:8.400:0.000:2.282","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-0.959|F2:20.000:0.000:4.541","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-7.012","0.000:0.000:-0.800","-4.200:0.000:-5.782","0.000:0.000:0.800","-22.000:0.000:1.718","0.000:0.000:0.800","4.200:0.000:5.782","0.000:0.000:-0.800","8.400:0.000:2.282","0.000:0.000:-0.800","0.000:0.000:-0.959","0.000:0.000:1.300","20.000:0.000:4.541","0.000:0.000:1.300",99.807,"Nominal",0.000,3,"NavigateToSource:Forward"
9.7522,6,6,96,0.5516,9.9913,9.9783,2.8473,180,5,"Human(Clone):8.40:0.03:2.27|Parcel_1_R3_to_PD3:6.65:1.11:-13.51|Human(Clone):-4.25:0.01:-5.75|Forklift(Clone):0.01:-0.03:-0.90|Human(Clone):4.24:-0.02:5.76",0.0174,-0.0288,0.0638,0.0005,-0.0987,-0.0274,0.0195,0.0434,0.8769,1.9544,-11.3650,-17.1414,82.6988,1.4156,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-7.094|H2:-4.200:0.000:-5.701|H3:-22.000:0.000:1.799|H4:4.200:0.000:5.701|H5:8.400:0.000:2.201","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-0.826|F2:20.000:0.000:4.674","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-7.094","0.000:0.000:-0.800","-4.200:0.000:-5.701","0.000:0.000:0.800","-22.000:0.000:1.799","0.000:0.000:0.800","4.200:0.000:5.701","0.000:0.000:-0.800","8.400:0.000:2.201","0.000:0.000:-0.800","0.000:0.000:-0.826","0.000:0.000:1.300","20.000:0.000:4.674","0.000:0.000:1.300",99.805,"Nominal",0.000,3,"NavigateToSource:Forward"
9.8549,6,6,97,0.6096,10.0000,10.0000,2.8470,180,5,"Human(Clone):8.38:0.04:2.16|Parcel_1_R3_to_PD3:6.62:1.16:-13.49|Human(Clone):-4.25:0.00:-5.65|Forklift(Clone):-0.03:-0.02:-0.71|Human(Clone):4.18:-0.03:5.66",0.0097,0.0809,-0.0791,-0.0004,-0.0633,0.0264,0.0273,0.0453,1.2528,2.0773,-11.1931,-17.1339,91.0897,1.6651,False,False,"Parcel_1","6.650:1.150:-13.500","R3","PD3",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-7.176|H2:-4.200:0.000:-5.619|H3:-22.000:0.000:1.881|H4:4.200:0.000:5.619|H5:8.400:0.000:2.119","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:0.800|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:0.000:0.000:-0.693|F2:20.000:0.000:4.807","F1:0.000:0.000:1.300|F2:0.000:0.000:1.300","-8.400:0.000:-7.176","0.000:0.000:-0.800","-4.200:0.000:-5.619","0.000:0.000:0.800","-22.000:0.000:1.881","0.000:0.000:0.800","4.200:0.000:5.619","0.000:0.000:-0.800","8.400:0.000:2.119","0.000:0.000:-0.800","0.000:0.000:-0.693","0.000:0.000:1.300","20.000:0.000:4.807","0.000:0.000:1.300",99.803,"Nominal",0.000,3,"NavigateToSource:Forward"
