timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
4.2463,12,37,41,4.5514,5.2084,6.5720,8.9092,180,0,"",-0.0641,-0.0045,-0.0069,0.0078,-0.0007,-0.0257,0.0023,-0.0013,0.1036,-0.0575,-24.0791,15.1970,-0.9397,0.0231,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.949:0.050:11.574|H2:-22.255:0.050:10.577|H3:-21.561:0.050:9.558|H4:-20.869:0.050:8.584|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.949:0.050:11.574","0.033:0.000:-0.655","-22.255:0.050:10.577","0.024:0.000:-0.656","-21.561:0.050:9.558","0.017:0.000:-0.800","-20.869:0.050:8.584","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.915,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.246|H2:4.246|H3:4.246|H4:4.246|H5:4.246|F1:4.246|F2:4.246","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.246",True,True
4.3503,12,37,42,4.5222,5.2521,6.5823,8.8874,180,0,"",0.0629,0.0054,0.0171,0.0074,0.0108,0.0015,-0.0116,0.0101,-0.5128,0.4457,-24.0775,15.1760,0.3598,-0.0335,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.946:0.050:11.506|H2:-22.253:0.050:10.509|H3:-21.560:0.050:9.475|H4:-20.869:0.050:8.516|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.946:0.050:11.506","0.033:0.000:-0.655","-22.253:0.050:10.509","0.024:0.000:-0.656","-21.560:0.050:9.475","0.017:0.000:-0.800","-20.869:0.050:8.516","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.913,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.350|H2:4.350|H3:4.350|H4:4.350|H5:4.350|F1:4.350|F2:4.350","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.350",True,True
4.4557,12,37,43,4.5393,5.2187,6.5698,8.9149,180,0,"",-0.0087,0.0283,-0.0111,-0.0228,-0.0138,-0.0014,-0.0033,-0.0023,-0.1487,-0.1040,-24.0770,15.1842,4.7501,-0.1264,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.942:0.050:11.437|H2:-22.250:0.050:10.440|H3:-21.558:0.050:9.391|H4:-20.868:0.050:8.446|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.942:0.050:11.437","0.033:0.000:-0.655","-22.250:0.050:10.440","0.024:0.000:-0.656","-21.558:0.050:9.391","0.017:0.000:-0.800","-20.868:0.050:8.446","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.911,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.456|H2:4.456|H3:4.456|H4:4.456|H5:4.456|F1:4.456|F2:4.456","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.456",True,True
4.5606,12,37,44,4.5174,5.2469,6.5841,8.8899,180,0,"",0.0151,-0.0349,-0.1243,0.0323,-0.0028,0.0081,0.0086,-0.0003,0.3302,-0.0111,-24.0758,15.1906,10.9011,0.1596,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.939:0.050:11.368|H2:-22.248:0.050:10.371|H3:-21.556:0.050:9.307|H4:-20.868:0.050:8.378|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.939:0.050:11.368","0.033:0.000:-0.655","-22.248:0.050:10.371","0.024:0.000:-0.656","-21.556:0.050:9.307","0.017:0.000:-0.800","-20.868:0.050:8.378","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.909,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.561|H2:4.561|H3:4.561|H4:4.561|H5:4.561|F1:4.561|F2:4.561","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.561",True,True
4.6640,12,37,45,4.5287,5.2609,6.5647,8.8640,180,0,"",0.0072,0.0154,0.0653,0.0237,-0.0148,-0.0310,-0.0105,-0.0074,-0.5088,-0.3590,-24.0829,15.1665,18.9675,-0.4339,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.936:0.050:11.300|H2:-22.245:0.050:10.303|H3:-21.554:0.050:9.224|H4:-20.868:0.050:8.310|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.936:0.050:11.300","0.033:0.000:-0.655","-22.245:0.050:10.303","0.024:0.000:-0.656","-21.554:0.050:9.224","0.017:0.000:-0.800","-20.868:0.050:8.310","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.907,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.664|H2:4.664|H3:4.664|H4:4.664|H5:4.664|F1:4.664|F2:4.664","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.664",True,True
4.7678,12,37,46,4.5275,5.2286,6.5562,8.8635,180,0,"",0.0050,0.0295,0.0610,-0.0257,0.0060,0.0020,0.0101,0.0150,0.4095,0.6069,-24.0797,15.1734,23.1902,0.5082,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.932:0.050:11.232|H2:-22.243:0.050:10.235|H3:-21.553:0.050:9.141|H4:-20.868:0.050:8.242|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.932:0.050:11.232","0.033:0.000:-0.655","-22.243:0.050:10.235","0.024:0.000:-0.656","-21.553:0.050:9.141","0.017:0.000:-0.800","-20.868:0.050:8.242","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.905,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.768|H2:4.768|H3:4.768|H4:4.768|H5:4.768|F1:4.768|F2:4.768","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.768",True,True
4.8685,12,37,47,4.5268,5.2379,6.5889,8.8898,180,0,"",-0.0146,0.0436,-0.0327,-0.0029,-0.0049,-0.0253,-0.0110,-0.0089,-0.4479,-0.3634,-24.0815,15.1689,24.3920,-0.4057,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.929:0.050:11.166|H2:-22.241:0.050:10.169|H3:-21.551:0.050:9.061|H4:-20.867:0.050:8.176|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.929:0.050:11.166","0.033:0.000:-0.655","-22.241:0.050:10.169","0.024:0.000:-0.656","-21.551:0.050:9.061","0.017:0.000:-0.800","-20.867:0.050:8.176","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.903,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.869|H2:4.869|H3:4.869|H4:4.869|H5:4.869|F1:4.869|F2:4.869","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.869",True,True
4.9696,12,37,48,4.5406,5.2511,6.5832,8.8740,180,0,"",0.0106,-0.0367,-0.0859,0.0073,0.0027,-0.0236,0.0089,0.0035,0.3890,0.1529,-24.0816,15.1691,26.6716,0.2710,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.926:0.050:11.100|H2:-22.238:0.050:10.103|H3:-21.549:0.050:8.980|H4:-20.867:0.050:8.109|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.926:0.050:11.100","0.033:0.000:-0.655","-22.238:0.050:10.103","0.024:0.000:-0.656","-21.549:0.050:8.980","0.017:0.000:-0.800","-20.867:0.050:8.109","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.901,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.970|H2:4.970|H3:4.970|H4:4.970|H5:4.970|F1:4.970|F2:4.970","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.970",True,True
5.0699,12,37,49,4.5513,5.2535,6.5711,8.9023,180,0,"",0.0366,0.0050,-0.0038,0.0198,-0.0105,-0.0531,-0.0010,0.0090,-0.0441,0.4036,-24.0771,15.1766,32.4802,0.1797,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.922:0.050:11.034|H2:-22.236:0.050:10.037|H3:-21.547:0.050:8.899|H4:-20.867:0.050:8.044|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.922:0.050:11.034","0.033:0.000:-0.655","-22.236:0.050:10.037","0.024:0.000:-0.656","-21.547:0.050:8.899","0.017:0.000:-0.800","-20.867:0.050:8.044","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.899,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.070|H2:5.070|H3:5.070|H4:5.070|H5:5.070|F1:5.070|F2:5.070","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.070",True,True
5.1742,12,37,50,4.5145,5.2378,6.5297,8.9059,180,0,"",0.0426,-0.0567,0.0182,0.0063,-0.0181,0.0260,0.0092,-0.0192,0.4022,-0.8386,-24.0735,15.1816,29.3780,-0.2182,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.919:0.050:10.966|H2:-22.233:0.050:9.969|H3:-21.546:0.050:8.816|H4:-20.866:0.050:7.975|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.919:0.050:10.966","0.033:0.000:-0.655","-22.233:0.050:9.969","0.024:0.000:-0.656","-21.546:0.050:8.816","0.017:0.000:-0.800","-20.866:0.050:7.975","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.897,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.174|H2:5.174|H3:5.174|H4:5.174|H5:5.174|F1:5.174|F2:5.174","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.174",True,True
5.2768,12,37,51,4.5477,5.2117,6.5578,8.8707,180,0,"",0.0318,-0.0307,-0.0281,-0.0381,-0.0390,0.0058,-0.0071,0.0057,-0.3058,0.2478,-24.0751,15.1804,27.6998,-0.0290,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.916:0.050:10.899|H2:-22.231:0.050:9.902|H3:-21.544:0.050:8.734|H4:-20.866:0.050:7.908|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.916:0.050:10.899","0.033:0.000:-0.655","-22.231:0.050:9.902","0.024:0.000:-0.656","-21.544:0.050:8.734","0.017:0.000:-0.800","-20.866:0.050:7.908","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.895,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.277|H2:5.277|H3:5.277|H4:5.277|H5:5.277|F1:5.277|F2:5.277","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.277",True,True
5.3798,12,37,52,4.5503,5.2593,6.5321,8.8454,180,0,"",0.0229,-0.0345,-0.0643,-0.0013,0.0015,-0.0284,-0.0059,-0.0035,-0.2893,-0.1695,-24.0808,15.1693,28.0748,-0.2294,False,False,"Parcel_1","-24.770:1.050:15.481","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.912:0.050:10.831|H2:-22.228:0.050:9.834|H3:-21.542:0.050:8.652|H4:-20.866:0.050:7.840|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.912:0.050:10.831","0.033:0.000:-0.655","-22.228:0.050:9.834","0.024:0.000:-0.656","-21.542:0.050:8.652","0.017:0.000:-0.800","-20.866:0.050:7.840","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.893,"Nominal",0.000,1,"VerifyGrasp:Wait",True,True,True,True,True,True,"H1:5.380|H2:5.380|H3:5.380|H4:5.380|H5:5.380|F1:5.380|F2:5.380","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.380",True,True
