timestamp,episode_id,scenario_code,phase,detail
43.371,94,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.418,navigationTime=43.37"
43.371,94,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,95,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.030,95,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.486,95,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.797,95,A1,Pick,"Barcode EP0095-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.292,95,A1,VerifyGrasp,"Verifying parcel grasp."
4.747,95,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.741,95,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.755,95,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.348,navigationTime=43.76"
43.755,95,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,96,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.980,96,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.433,96,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.738,96,A1,Pick,"Barcode EP0096-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
5.570,96,A1,VerifyGrasp,"Verifying parcel grasp."
6.024,96,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
8.867,96,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
44.439,96,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.854,navigationTime=44.44"
44.439,96,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,97,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.009,97,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.483,97,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.795,97,A1,Pick,"Barcode EP0097-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.309,97,A1,VerifyGrasp,"Verifying parcel grasp."
4.771,97,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.935,97,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.449,97,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.481,navigationTime=43.45"
43.449,97,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,98,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.982,98,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.437,98,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.763,98,A1,Pick,"Barcode EP0098-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.268,98,A1,VerifyGrasp,"Verifying parcel grasp."
4.733,98,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.746,98,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
0.000,99,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.992,99,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.450,99,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.768,99,A1,Pick,"Barcode EP0099-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.255,99,A1,VerifyGrasp,"Verifying parcel grasp."
4.755,99,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.886,99,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.477,99,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.440,navigationTime=43.48"
43.477,99,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,100,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.991,100,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.451,100,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.763,100,A1,Pick,"Barcode EP0100-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.285,100,A1,VerifyGrasp,"Verifying parcel grasp."
4.756,100,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.826,100,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.415,100,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.392,navigationTime=43.42"
43.415,100,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,101,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.007,101,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.461,101,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.765,101,A1,Pick,"Barcode EP0101-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.265,101,A1,VerifyGrasp,"Verifying parcel grasp."
4.730,101,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.803,101,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.466,101,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.361,navigationTime=43.47"
43.466,101,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,102,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.004,102,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.461,102,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.778,102,A1,Pick,"Barcode EP0102-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.277,102,A1,VerifyGrasp,"Verifying parcel grasp."
4.734,102,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.796,102,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.423,102,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.357,navigationTime=43.42"
43.423,102,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,103,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.964,103,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.418,103,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.734,103,A1,Pick,"Barcode EP0103-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.236,103,A1,VerifyGrasp,"Verifying parcel grasp."
4.698,103,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.645,103,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.482,103,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.221,navigationTime=43.48"
43.482,103,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,104,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.032,104,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.500,104,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.815,104,A1,Pick,"Barcode EP0104-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.303,104,A1,VerifyGrasp,"Verifying parcel grasp."
4.780,104,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.885,104,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.517,104,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.379,navigationTime=43.52"
43.517,104,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,105,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.001,105,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.471,105,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.801,105,A1,Pick,"Barcode EP0105-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.304,105,A1,VerifyGrasp,"Verifying parcel grasp."
4.782,105,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.901,105,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.777,105,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.293,navigationTime=43.78"
43.777,105,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,106,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.998,106,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.474,106,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.782,106,A1,Pick,"Barcode EP0106-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.292,106,A1,VerifyGrasp,"Verifying parcel grasp."
4.755,106,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.906,106,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.510,106,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.410,navigationTime=43.51"
43.510,106,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,107,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.038,107,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.489,107,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.813,107,A1,Pick,"Barcode EP0107-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.317,107,A1,VerifyGrasp,"Verifying parcel grasp."
4.774,107,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.839,107,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.482,107,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.410,navigationTime=43.48"
43.482,107,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,108,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.982,108,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.435,108,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.747,108,A1,Pick,"Barcode EP0108-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.246,108,A1,VerifyGrasp,"Verifying parcel grasp."
4.710,108,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.654,108,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.398,108,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.263,navigationTime=43.40"
43.398,108,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,109,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.975,109,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.436,109,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.748,109,A1,Pick,"Barcode EP0109-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.224,109,A1,VerifyGrasp,"Verifying parcel grasp."
4.681,109,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.714,109,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.452,109,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.314,navigationTime=43.45"
43.452,109,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,110,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.974,110,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.430,110,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.746,110,A1,Pick,"Barcode EP0110-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.246,110,A1,VerifyGrasp,"Verifying parcel grasp."
4.697,110,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.652,110,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.393,110,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.266,navigationTime=43.39"
43.393,110,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,111,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.970,111,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.435,111,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.736,111,A1,Pick,"Barcode EP0111-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.200,111,A1,VerifyGrasp,"Verifying parcel grasp."
4.660,111,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.646,111,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.407,111,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.259,navigationTime=43.41"
43.407,111,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,112,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.976,112,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.441,112,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.748,112,A1,Pick,"Barcode EP0112-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.257,112,A1,VerifyGrasp,"Verifying parcel grasp."
4.727,112,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.742,112,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.377,112,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.342,navigationTime=43.38"
43.377,112,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,113,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.978,113,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.445,113,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.749,113,A1,Pick,"Barcode EP0113-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.262,113,A1,VerifyGrasp,"Verifying parcel grasp."
4.720,113,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.730,113,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.324,113,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.361,navigationTime=43.32"
43.324,113,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,114,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.967,114,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.419,114,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.721,114,A1,Pick,"Barcode EP0114-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.210,114,A1,VerifyGrasp,"Verifying parcel grasp."
4.670,114,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.612,114,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
0.000,115,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.971,115,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.424,115,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.731,115,A1,Pick,"Barcode EP0115-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.222,115,A1,VerifyGrasp,"Verifying parcel grasp."
4.685,115,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.635,115,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.430,115,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.229,navigationTime=43.43"
43.430,115,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,116,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.973,116,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.440,116,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.741,116,A1,Pick,"Barcode EP0116-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.231,116,A1,VerifyGrasp,"Verifying parcel grasp."
4.696,116,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.679,116,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.398,116,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.289,navigationTime=43.40"
43.398,116,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,117,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.966,117,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.423,117,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.733,117,A1,Pick,"Barcode EP0117-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.237,117,A1,VerifyGrasp,"Verifying parcel grasp."
4.698,117,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.688,117,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.451,117,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.272,navigationTime=43.45"
43.451,117,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,118,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.011,118,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.472,118,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.773,118,A1,Pick,"Barcode EP0118-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.271,118,A1,VerifyGrasp,"Verifying parcel grasp."
0.000,119,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.998,119,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.461,119,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.761,119,A1,Pick,"Barcode EP0119-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.409,119,A1,VerifyGrasp,"Verifying parcel grasp."
4.863,119,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.978,119,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.432,119,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.502,navigationTime=43.43"
43.432,119,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,120,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
0.000,121,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.322,121,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.799,121,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
3.115,121,A1,Pick,"Barcode EP0121-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.620,121,A1,VerifyGrasp,"Verifying parcel grasp."
5.090,121,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
8.227,121,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.784,121,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.445,navigationTime=43.78"
43.784,121,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,122,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.027,122,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.490,122,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.795,122,A1,Pick,"Barcode EP0122-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.279,122,A1,VerifyGrasp,"Verifying parcel grasp."
4.739,122,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.837,122,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.439,122,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.373,navigationTime=43.44"
43.439,122,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,123,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.981,123,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.434,123,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.742,123,A1,Pick,"Barcode EP0123-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.196,123,A1,VerifyGrasp,"Verifying parcel grasp."
4.662,123,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
8.032,123,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.446,123,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.527,navigationTime=43.45"
43.446,123,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,124,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.982,124,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.442,124,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.758,124,A1,Pick,"Barcode EP0124-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.255,124,A1,VerifyGrasp,"Verifying parcel grasp."
4.714,124,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.651,124,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.380,124,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.258,navigationTime=43.38"
43.380,124,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,125,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.980,125,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.443,125,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.750,125,A1,Pick,"Barcode EP0125-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.292,125,A1,VerifyGrasp,"Verifying parcel grasp."
4.747,125,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.729,125,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.407,125,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.302,navigationTime=43.41"
43.407,125,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,126,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
2.016,126,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.479,126,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.833,126,A1,Pick,"Barcode EP0126-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.328,126,A1,VerifyGrasp,"Verifying parcel grasp."
4.793,126,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.943,126,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.492,126,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.437,navigationTime=43.49"
43.492,126,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
0.000,127,A1,EPISODE_SETUP,"Seed=1702; orders=3; Module1 conventional baseline"
1.986,127,A1,AlignAtSource,"Aligned at P1; preparing pick."
2.451,127,A1,ScanBarcode,"Reading parcel barcode and validating station destination D2-Apparel."
2.767,127,A1,Pick,"Barcode EP0127-P01|DEST:D2-Apparel|TASK:A1-T01 verified: Apparel -> D2-Apparel. Pick action started."
4.259,127,A1,VerifyGrasp,"Verifying parcel grasp."
4.719,127,A1,SecureForTransport,"Grasp verified; retracting parcel to rear transport deck."
7.828,127,A1,NavigateToDestination,"Load secured: transporting to D2-Apparel."
43.549,127,A1,A1_EPISODE_OUTCOME,"collisionFlag=1,nearCollisionFlag=0,firstDetectionDistance=-1.000,minHumanDistance=11.394,navigationTime=43.55"
43.549,127,A1,NO_DISTURBANCE_EXPOSURE,"Episode ended; use exposure flag when comparing policies. COLLISION_HUMAN"
