timestamp,scenario_id,episode_id,step_id,execution_mode,policy_id,selected_action,collision_risk,predicted_minimum_separation,time_to_closest_approach,shadow_hold,reason
3.7658,1,96,35,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.1943,4.0000,True,"Predicted conflict cleared; resume the delivery route"
3.8694,1,96,36,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.9939,4.0000,True,"Predicted conflict cleared; resume the delivery route"
3.9739,1,96,37,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.4123,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.0776,1,96,38,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.6695,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.1801,1,96,39,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.9242,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.2804,1,96,40,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.1653,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.3819,1,96,41,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.8609,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.4844,1,96,42,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.6042,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.5905,1,96,43,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.5246,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.6939,1,96,44,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.7782,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.7994,1,96,45,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.1376,4.0000,True,"Predicted conflict cleared; resume the delivery route"
4.8999,1,96,46,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.7041,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.0029,1,96,47,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.6672,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.1053,1,96,48,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.6347,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.2115,1,96,49,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.8253,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.3160,1,96,50,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.1558,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.4202,1,96,51,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.5508,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.5214,1,96,52,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.4812,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.6268,1,96,53,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.5095,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.7294,1,96,54,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.8937,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.8360,1,96,55,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.4193,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.9428,1,96,56,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.5689,0.0000,True,"Predicted conflict cleared; resume the delivery route"
6.0467,1,96,57,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.0597,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.1492,1,96,58,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.9050,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.2540,1,96,59,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,50.4505,0.0000,True,"Predicted conflict cleared; resume the delivery route"
6.3579,1,96,60,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.2525,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.4632,1,96,61,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.2304,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.5657,1,96,62,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.2022,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.6689,1,96,63,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.1731,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.7728,1,96,64,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.2062,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.8736,1,96,65,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.0878,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.9748,1,96,66,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.3863,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.0788,1,96,67,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.0217,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.1817,1,96,68,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.9935,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.2859,1,96,69,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.6589,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.3907,1,96,70,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.0944,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.4991,1,96,71,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.0587,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.6012,1,96,72,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.8846,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.7025,1,96,73,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.9160,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.8043,1,96,74,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.8506,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.9088,1,96,75,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.8290,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.0137,1,96,76,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.8595,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.1142,1,96,77,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.7775,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.2154,1,96,78,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.9709,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.3180,1,96,79,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.5873,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.4193,1,96,80,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.6771,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.5198,1,96,81,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.6446,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.6232,1,96,82,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.5999,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.7279,1,96,83,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,49.0353,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.8325,1,96,84,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Wait",0.0000,48.9633,4.0000,True,"Predicted conflict cleared; resume the delivery route"
8.9390,1,96,85,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.8828,4.0000,False,"Predicted conflict cleared; resume the delivery route"
9.0452,1,96,86,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.3132,4.0000,False,"Trusted context is safe for the current task action"
9.1463,1,96,87,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.8416,4.0000,False,"Trusted context is safe for the current task action"
9.2494,1,96,88,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.4380,4.0000,False,"Trusted context is safe for the current task action"
9.3540,1,96,89,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.5121,4.0000,False,"Trusted context is safe for the current task action"
9.4569,1,96,90,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.4697,3.1309,False,"Trusted context is safe for the current task action"
9.5584,1,96,91,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.3594,4.0000,False,"Trusted context is safe for the current task action"
9.6603,1,96,92,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.9921,4.0000,False,"Trusted context is safe for the current task action"
9.7616,1,96,93,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.1416,4.0000,False,"Trusted context is safe for the current task action"
9.8679,1,96,94,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.3958,4.0000,False,"Trusted context is safe for the current task action"
9.9716,1,96,95,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.5839,4.0000,False,"Trusted context is safe for the current task action"
10.0721,1,96,96,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.6412,4.0000,False,"Trusted context is safe for the current task action"
10.1746,1,96,97,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.3071,4.0000,False,"Trusted context is safe for the current task action"
10.2805,1,96,98,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.1822,4.0000,False,"Trusted context is safe for the current task action"
10.3819,1,96,99,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.5713,4.0000,False,"Trusted context is safe for the current task action"
10.4853,1,96,100,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,42.1411,4.0000,False,"Trusted context is safe for the current task action"
10.5884,1,96,101,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,42.4431,4.0000,False,"Trusted context is safe for the current task action"
10.6944,1,96,102,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,41.8839,4.0000,False,"Trusted context is safe for the current task action"
10.7952,1,96,103,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,43.3211,4.0000,False,"Trusted context is safe for the current task action"
10.8981,1,96,104,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,41.1510,4.0000,False,"Trusted context is safe for the current task action"
11.0038,1,96,105,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.7404,4.0000,False,"Trusted context is safe for the current task action"
11.1086,1,96,106,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,42.6928,4.0000,False,"Trusted context is safe for the current task action"
11.2123,1,96,107,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.2087,4.0000,False,"Trusted context is safe for the current task action"
11.3167,1,96,108,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,42.8269,4.0000,False,"Trusted context is safe for the current task action"
11.4172,1,96,109,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,42.6122,4.0000,False,"Trusted context is safe for the current task action"
11.5190,1,96,110,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,43.1032,4.0000,False,"Trusted context is safe for the current task action"
11.6196,1,96,111,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,41.5613,4.0000,False,"Trusted context is safe for the current task action"
11.7229,1,96,112,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.6144,4.0000,False,"Trusted context is safe for the current task action"
11.8258,1,96,113,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.1261,4.0000,False,"Trusted context is safe for the current task action"
11.9274,1,96,114,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,43.3743,4.0000,False,"Trusted context is safe for the current task action"
12.0314,1,96,115,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,42.4732,4.0000,False,"Trusted context is safe for the current task action"
12.1349,1,96,116,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.1113,4.0000,False,"Trusted context is safe for the current task action"
12.2385,1,96,117,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.6521,4.0000,False,"Trusted context is safe for the current task action"
12.3429,1,96,118,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,38.1243,4.0000,False,"Trusted context is safe for the current task action"
12.4485,1,96,119,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.0069,4.0000,False,"Trusted context is safe for the current task action"
12.5499,1,96,120,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,41.6403,4.0000,False,"Trusted context is safe for the current task action"
12.6516,1,96,121,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.5292,4.0000,False,"Trusted context is safe for the current task action"
12.7524,1,96,122,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.1761,4.0000,False,"Trusted context is safe for the current task action"
12.8528,1,96,123,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.6764,4.0000,False,"Trusted context is safe for the current task action"
12.9532,1,96,124,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.3341,4.0000,False,"Trusted context is safe for the current task action"
13.0591,1,96,125,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,41.4515,4.0000,False,"Trusted context is safe for the current task action"
13.1607,1,96,126,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,41.3084,4.0000,False,"Trusted context is safe for the current task action"
13.2645,1,96,127,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.5779,4.0000,False,"Trusted context is safe for the current task action"
13.3672,1,96,128,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.8372,4.0000,False,"Trusted context is safe for the current task action"
13.4739,1,96,129,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.9502,4.0000,False,"Trusted context is safe for the current task action"
13.5777,1,96,130,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.9108,4.0000,False,"Trusted context is safe for the current task action"
13.6836,1,96,131,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.5399,4.0000,False,"Trusted context is safe for the current task action"
13.7860,1,96,132,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,40.5815,4.0000,False,"Trusted context is safe for the current task action"
13.8876,1,96,133,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.7886,4.0000,False,"Trusted context is safe for the current task action"
13.9931,1,96,134,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.0474,4.0000,False,"Trusted context is safe for the current task action"
14.0989,1,96,135,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,38.8377,4.0000,False,"Trusted context is safe for the current task action"
14.2004,1,96,136,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.1614,4.0000,False,"Trusted context is safe for the current task action"
14.3017,1,96,137,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.9648,4.0000,False,"Trusted context is safe for the current task action"
14.4082,1,96,138,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,39.2327,4.0000,False,"Trusted context is safe for the current task action"
14.5329,1,96,139,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,38.3503,4.0000,False,"Trusted context is safe for the current task action"
14.6476,1,96,140,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.4763,4.0000,False,"Trusted context is safe for the current task action"
14.7715,1,96,141,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.0526,4.0000,False,"Trusted context is safe for the current task action"
14.8969,1,96,142,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,38.4447,4.0000,False,"Trusted context is safe for the current task action"
15.0178,1,96,143,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.6424,4.0000,False,"Trusted context is safe for the current task action"
15.1206,1,96,144,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.1171,4.0000,False,"Trusted context is safe for the current task action"
15.2229,1,96,145,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,38.4631,4.0000,False,"Trusted context is safe for the current task action"
15.3448,1,96,146,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.5836,4.0000,False,"Trusted context is safe for the current task action"
15.4604,1,96,147,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.7319,4.0000,False,"Trusted context is safe for the current task action"
15.5817,1,96,148,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.7622,4.0000,False,"Trusted context is safe for the current task action"
15.7109,1,96,149,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.9514,4.0000,False,"Trusted context is safe for the current task action"
15.8338,1,96,150,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.4150,4.0000,False,"Trusted context is safe for the current task action"
15.9609,1,96,151,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.9872,4.0000,False,"Trusted context is safe for the current task action"
16.0876,1,96,152,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.2116,4.0000,False,"Trusted context is safe for the current task action"
16.2068,1,96,153,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.2403,4.0000,False,"Trusted context is safe for the current task action"
16.3315,1,96,154,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,37.0847,4.0000,False,"Trusted context is safe for the current task action"
16.4605,1,96,155,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.1912,4.0000,False,"Trusted context is safe for the current task action"
16.5885,1,96,156,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.6660,4.0000,False,"Trusted context is safe for the current task action"
16.7177,1,96,157,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.4364,4.0000,False,"Trusted context is safe for the current task action"
16.8337,1,96,158,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.4560,4.0000,False,"Trusted context is safe for the current task action"
16.9377,1,96,159,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.2602,4.0000,False,"Trusted context is safe for the current task action"
17.0619,1,96,160,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.7901,4.0000,False,"Trusted context is safe for the current task action"
17.1873,1,96,161,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.4651,4.0000,False,"Trusted context is safe for the current task action"
17.3003,1,96,162,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.9018,4.0000,False,"Trusted context is safe for the current task action"
17.4096,1,96,163,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.8675,4.0000,False,"Trusted context is safe for the current task action"
17.5459,1,96,164,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.2697,4.0000,False,"Trusted context is safe for the current task action"
17.6561,1,96,165,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.0786,4.0000,False,"Trusted context is safe for the current task action"
17.7669,1,96,166,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.9449,4.0000,False,"Trusted context is safe for the current task action"
17.8702,1,96,167,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.4954,4.0000,False,"Trusted context is safe for the current task action"
17.9834,1,96,168,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.9606,4.0000,False,"Trusted context is safe for the current task action"
18.0847,1,96,169,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.6173,4.0000,False,"Trusted context is safe for the current task action"
18.1859,1,96,170,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.5135,4.0000,False,"Trusted context is safe for the current task action"
18.2861,1,96,171,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.1110,4.0000,False,"Trusted context is safe for the current task action"
18.3882,1,96,172,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.4325,4.0000,False,"Trusted context is safe for the current task action"
18.5227,1,96,173,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.6714,4.0000,False,"Trusted context is safe for the current task action"
18.6228,1,96,174,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.6340,4.0000,False,"Trusted context is safe for the current task action"
18.7371,1,96,175,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.1835,4.0000,False,"Trusted context is safe for the current task action"
18.8441,1,96,176,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.8980,4.0000,False,"Trusted context is safe for the current task action"
18.9744,1,96,177,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.6912,4.0000,False,"Trusted context is safe for the current task action"
19.0750,1,96,178,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.9140,4.0000,False,"Trusted context is safe for the current task action"
19.1758,1,96,179,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.2975,4.0000,False,"Trusted context is safe for the current task action"
19.2842,1,96,180,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.7638,4.0000,False,"Trusted context is safe for the current task action"
19.3845,1,96,181,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.1106,4.0000,False,"Trusted context is safe for the current task action"
19.4916,1,96,182,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.3745,4.0000,False,"Trusted context is safe for the current task action"
19.6253,1,96,183,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.1858,4.0000,False,"Trusted context is safe for the current task action"
19.7524,1,96,184,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.8239,4.0000,False,"Trusted context is safe for the current task action"
19.8888,1,96,185,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.8986,4.0000,False,"Trusted context is safe for the current task action"
19.9984,1,96,186,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.4929,4.0000,False,"Trusted context is safe for the current task action"
20.1027,1,96,187,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,34.0572,4.0000,False,"Trusted context is safe for the current task action"
20.2171,1,96,188,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.0547,4.0000,False,"Trusted context is safe for the current task action"
20.3240,1,96,189,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.7526,4.0000,False,"Trusted context is safe for the current task action"
20.4244,1,96,190,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.4302,4.0000,False,"Trusted context is safe for the current task action"
20.5411,1,96,191,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.3396,4.0000,False,"Trusted context is safe for the current task action"
20.6454,1,96,192,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.2477,4.0000,False,"Trusted context is safe for the current task action"
20.7574,1,96,193,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.5758,4.0000,False,"Trusted context is safe for the current task action"
20.8620,1,96,194,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.4941,4.0000,False,"Trusted context is safe for the current task action"
20.9857,1,96,195,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.1733,4.0000,False,"Trusted context is safe for the current task action"
21.0908,1,96,196,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.4602,4.0000,False,"Trusted context is safe for the current task action"
21.2175,1,96,197,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.6079,4.0000,False,"Trusted context is safe for the current task action"
21.3477,1,96,198,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.1206,4.0000,False,"Trusted context is safe for the current task action"
21.4735,1,96,199,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.3300,4.0000,False,"Trusted context is safe for the current task action"
21.5736,1,96,200,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.6573,4.0000,False,"Trusted context is safe for the current task action"
21.6762,1,96,201,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.8262,4.0000,False,"Trusted context is safe for the current task action"
21.7827,1,96,202,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.9953,3.8926,False,"Trusted context is safe for the current task action"
22.1160,1,96,203,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.9263,3.8636,False,"Trusted context is safe for the current task action"
22.3749,1,96,204,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,36.1069,2.7464,False,"Trusted context is safe for the current task action"
22.4952,1,96,205,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.6706,4.0000,False,"Trusted context is safe for the current task action"
22.6178,1,96,206,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.8787,3.4657,False,"Trusted context is safe for the current task action"
22.7222,1,96,207,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,35.2627,4.0000,False,"Trusted context is safe for the current task action"
