timestamp,scenario_id,episode_id,step_id,execution_mode,policy_id,selected_action,collision_risk,predicted_minimum_separation,time_to_closest_approach,safety_hold,reason
4.9713,1,89,44,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.1980,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.0754,1,89,45,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.4466,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.1794,1,89,46,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.1400,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.2808,1,89,47,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.6683,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.3927,1,89,48,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.5236,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.4930,1,89,49,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.4167,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.6003,1,89,50,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.3056,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.7029,1,89,51,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.7258,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.8049,1,89,52,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.9581,4.0000,True,"Predicted conflict cleared; resume the delivery route"
5.9073,1,89,53,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.9999,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.0113,1,89,54,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.0619,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.1136,1,89,55,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.6194,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.2144,1,89,56,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.8413,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.3148,1,89,57,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.8552,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.4313,1,89,58,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.7937,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.5451,1,89,59,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.5467,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.6591,1,89,60,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.7194,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.7763,1,89,61,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.7300,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.8797,1,89,62,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.6265,4.0000,True,"Predicted conflict cleared; resume the delivery route"
6.9957,1,89,63,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.6286,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.0957,1,89,64,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.8298,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.2103,1,89,65,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.5800,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.3148,1,89,66,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.8705,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.4272,1,89,67,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.4952,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.5372,1,89,68,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,48.4659,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.6471,1,89,69,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,49.1657,4.0000,True,"Predicted conflict cleared; resume the delivery route"
7.7608,1,89,70,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.5671,4.0000,False,"Predicted conflict cleared; resume the delivery route"
7.8637,1,89,71,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.3733,4.0000,False,"Trusted context is safe for the current task action"
7.9716,1,89,72,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.5444,4.0000,False,"Trusted context is safe for the current task action"
8.0857,1,89,73,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.5033,4.0000,False,"Trusted context is safe for the current task action"
8.1925,1,89,74,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.4058,4.0000,False,"Trusted context is safe for the current task action"
8.2992,1,89,75,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.4004,4.0000,False,"Trusted context is safe for the current task action"
8.4109,1,89,76,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.1403,4.0000,False,"Trusted context is safe for the current task action"
8.5270,1,89,77,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.0967,4.0000,False,"Trusted context is safe for the current task action"
8.6422,1,89,78,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,47.2720,4.0000,False,"Trusted context is safe for the current task action"
8.7431,1,89,79,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,47.2856,4.0000,False,"Trusted context is safe for the current task action"
8.8441,1,89,80,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,47.3023,4.0000,False,"Trusted context is safe for the current task action"
8.9448,1,89,81,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,46.9501,4.0000,False,"Trusted context is safe for the current task action"
9.0590,1,89,82,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,47.3097,4.0000,False,"Trusted context is safe for the current task action"
9.1591,1,89,83,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,46.4952,4.0000,False,"Trusted context is safe for the current task action"
9.2641,1,89,84,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,44.3198,4.0000,False,"Trusted context is safe for the current task action"
9.3693,1,89,85,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,44.5712,4.0000,False,"Trusted context is safe for the current task action"
9.4741,1,89,86,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,44.0627,4.0000,False,"Trusted context is safe for the current task action"
9.5889,1,89,87,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,43.2528,4.0000,False,"Trusted context is safe for the current task action"
9.6902,1,89,88,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,43.0240,4.0000,False,"Trusted context is safe for the current task action"
9.7912,1,89,89,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,42.2114,4.0000,False,"Trusted context is safe for the current task action"
9.8913,1,89,90,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,42.2996,4.0000,False,"Trusted context is safe for the current task action"
9.9926,1,89,91,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,41.3252,4.0000,False,"Trusted context is safe for the current task action"
10.0938,1,89,92,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,41.9283,4.0000,False,"Trusted context is safe for the current task action"
10.1940,1,89,93,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,42.4700,4.0000,False,"Trusted context is safe for the current task action"
10.2977,1,89,94,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,41.8964,4.0000,False,"Trusted context is safe for the current task action"
10.3992,1,89,95,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,41.4301,4.0000,False,"Trusted context is safe for the current task action"
10.5029,1,89,96,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,42.9840,4.0000,False,"Trusted context is safe for the current task action"
10.6092,1,89,97,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,40.8112,4.0000,False,"Trusted context is safe for the current task action"
10.7120,1,89,98,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,41.7147,4.0000,False,"Trusted context is safe for the current task action"
10.8280,1,89,99,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,40.9294,4.0000,False,"Trusted context is safe for the current task action"
10.9437,1,89,100,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,41.4482,4.0000,False,"Trusted context is safe for the current task action"
11.0539,1,89,101,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.9351,4.0000,False,"Trusted context is safe for the current task action"
11.1573,1,89,102,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,40.1987,4.0000,False,"Trusted context is safe for the current task action"
11.2599,1,89,103,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,40.2880,4.0000,False,"Trusted context is safe for the current task action"
11.3761,1,89,104,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.7708,4.0000,False,"Trusted context is safe for the current task action"
11.4767,1,89,105,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,40.0518,4.0000,False,"Trusted context is safe for the current task action"
11.5781,1,89,106,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.8754,4.0000,False,"Trusted context is safe for the current task action"
11.6788,1,89,107,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,40.0794,4.0000,False,"Trusted context is safe for the current task action"
11.7957,1,89,108,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,39.5982,4.0000,False,"Trusted context is safe for the current task action"
11.9102,1,89,109,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,39.0381,4.0000,False,"Trusted context is safe for the current task action"
12.0110,1,89,110,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.9855,4.0000,False,"Trusted context is safe for the current task action"
12.1116,1,89,111,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.7439,4.0000,False,"Trusted context is safe for the current task action"
12.2285,1,89,112,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.6162,4.0000,False,"Trusted context is safe for the current task action"
12.3312,1,89,113,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.4444,4.0000,False,"Trusted context is safe for the current task action"
12.4469,1,89,114,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.0736,4.0000,False,"Trusted context is safe for the current task action"
12.5477,1,89,115,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,39.3118,4.0000,False,"Trusted context is safe for the current task action"
12.6634,1,89,116,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.3902,4.0000,False,"Trusted context is safe for the current task action"
12.7679,1,89,117,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.7890,4.0000,False,"Trusted context is safe for the current task action"
12.8830,1,89,118,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.8277,4.0000,False,"Trusted context is safe for the current task action"
12.9890,1,89,119,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,39.4000,4.0000,False,"Trusted context is safe for the current task action"
13.0926,1,89,120,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.5935,4.0000,False,"Trusted context is safe for the current task action"
13.1972,1,89,121,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.9899,4.0000,False,"Trusted context is safe for the current task action"
13.3025,1,89,122,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,38.3358,4.0000,False,"Trusted context is safe for the current task action"
13.4065,1,89,123,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.4047,4.0000,False,"Trusted context is safe for the current task action"
13.5084,1,89,124,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.4314,4.0000,False,"Trusted context is safe for the current task action"
13.6148,1,89,125,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.2154,4.0000,False,"Trusted context is safe for the current task action"
13.7186,1,89,126,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.6123,4.0000,False,"Trusted context is safe for the current task action"
13.8288,1,89,127,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.3925,4.0000,False,"Trusted context is safe for the current task action"
13.9292,1,89,128,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.1644,4.0000,False,"Trusted context is safe for the current task action"
14.0317,1,89,129,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.7752,4.0000,False,"Trusted context is safe for the current task action"
14.1399,1,89,130,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.6681,4.0000,False,"Trusted context is safe for the current task action"
14.2404,1,89,131,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,37.4722,4.0000,False,"Trusted context is safe for the current task action"
14.3406,1,89,132,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.8820,4.0000,False,"Trusted context is safe for the current task action"
14.4433,1,89,133,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.6013,4.0000,False,"Trusted context is safe for the current task action"
14.5590,1,89,134,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.8106,4.0000,False,"Trusted context is safe for the current task action"
14.6651,1,89,135,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.8834,4.0000,False,"Trusted context is safe for the current task action"
14.7751,1,89,136,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.8285,4.0000,False,"Trusted context is safe for the current task action"
14.8811,1,89,137,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.5963,4.0000,False,"Trusted context is safe for the current task action"
14.9888,1,89,138,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,36.1437,4.0000,False,"Trusted context is safe for the current task action"
15.0938,1,89,139,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.3418,4.0000,False,"Trusted context is safe for the current task action"
15.2076,1,89,140,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.6539,4.0000,False,"Trusted context is safe for the current task action"
15.3107,1,89,141,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.9398,4.0000,False,"Trusted context is safe for the current task action"
15.4115,1,89,142,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,34.0213,4.0000,False,"Trusted context is safe for the current task action"
15.5132,1,89,143,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.8457,4.0000,False,"Trusted context is safe for the current task action"
15.6137,1,89,144,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,34.3999,4.0000,False,"Trusted context is safe for the current task action"
15.7346,1,89,145,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.5336,4.0000,False,"Trusted context is safe for the current task action"
15.8358,1,89,146,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,34.5366,4.0000,False,"Trusted context is safe for the current task action"
15.9381,1,89,147,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,35.5620,4.0000,False,"Trusted context is safe for the current task action"
16.0461,1,89,148,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.3593,4.0000,False,"Trusted context is safe for the current task action"
16.1496,1,89,149,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.7902,4.0000,False,"Trusted context is safe for the current task action"
16.2574,1,89,150,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.5859,4.0000,False,"Trusted context is safe for the current task action"
16.3614,1,89,151,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.6244,4.0000,False,"Trusted context is safe for the current task action"
16.4680,1,89,152,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.3281,4.0000,False,"Trusted context is safe for the current task action"
16.5742,1,89,153,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.7456,4.0000,False,"Trusted context is safe for the current task action"
16.6808,1,89,154,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.5757,4.0000,False,"Trusted context is safe for the current task action"
16.7838,1,89,155,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.3897,4.0000,False,"Trusted context is safe for the current task action"
16.8970,1,89,156,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.8648,4.0000,False,"Trusted context is safe for the current task action"
17.0102,1,89,157,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.3278,4.0000,False,"Trusted context is safe for the current task action"
17.1125,1,89,158,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.7609,4.0000,False,"Trusted context is safe for the current task action"
17.2307,1,89,159,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.4311,4.0000,False,"Trusted context is safe for the current task action"
17.3384,1,89,160,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.7422,4.0000,False,"Trusted context is safe for the current task action"
17.4405,1,89,161,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.2547,4.0000,False,"Trusted context is safe for the current task action"
17.5595,1,89,162,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.2648,4.0000,False,"Trusted context is safe for the current task action"
17.6694,1,89,163,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,33.9143,4.0000,False,"Trusted context is safe for the current task action"
17.7787,1,89,164,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,31.9477,4.0000,False,"Trusted context is safe for the current task action"
17.8878,1,89,165,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.0443,4.0000,False,"Trusted context is safe for the current task action"
18.0061,1,89,166,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.7234,4.0000,False,"Trusted context is safe for the current task action"
18.1075,1,89,167,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.3770,4.0000,False,"Trusted context is safe for the current task action"
18.2119,1,89,168,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.0951,4.0000,False,"Trusted context is safe for the current task action"
18.3173,1,89,169,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,31.5356,4.0000,False,"Trusted context is safe for the current task action"
18.4211,1,89,170,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,31.1126,4.0000,False,"Trusted context is safe for the current task action"
18.5242,1,89,171,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.6894,4.0000,False,"Trusted context is safe for the current task action"
18.6295,1,89,172,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.7535,4.0000,False,"Trusted context is safe for the current task action"
18.7336,1,89,173,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,32.5880,4.0000,False,"Trusted context is safe for the current task action"
18.8338,1,89,174,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,31.1038,4.0000,False,"Trusted context is safe for the current task action"
18.9347,1,89,175,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,31.4319,4.0000,False,"Trusted context is safe for the current task action"
19.0359,1,89,176,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,31.1167,4.0000,False,"Trusted context is safe for the current task action"
19.1491,1,89,177,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.6218,4.0000,False,"Trusted context is safe for the current task action"
19.2559,1,89,178,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.7017,4.0000,False,"Trusted context is safe for the current task action"
19.3607,1,89,179,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.6340,4.0000,False,"Trusted context is safe for the current task action"
19.4669,1,89,180,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.5504,4.0000,False,"Trusted context is safe for the current task action"
19.5706,1,89,181,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.7168,4.0000,False,"Trusted context is safe for the current task action"
19.6745,1,89,182,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,31.2618,4.0000,False,"Trusted context is safe for the current task action"
19.7776,1,89,183,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.8451,4.0000,False,"Trusted context is safe for the current task action"
19.8778,1,89,184,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,29.5049,4.0000,False,"Trusted context is safe for the current task action"
19.9932,1,89,185,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,30.0474,4.0000,False,"Trusted context is safe for the current task action"
20.1022,1,89,186,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,29.9722,4.0000,False,"Trusted context is safe for the current task action"
20.2136,1,89,187,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,29.4977,4.0000,False,"Trusted context is safe for the current task action"
20.3154,1,89,188,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,29.4403,4.0000,False,"Trusted context is safe for the current task action"
20.4203,1,89,189,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.8591,4.0000,False,"Trusted context is safe for the current task action"
20.5252,1,89,190,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.5470,4.0000,False,"Trusted context is safe for the current task action"
20.6302,1,89,191,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,29.7625,4.0000,False,"Trusted context is safe for the current task action"
20.7413,1,89,192,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.1770,4.0000,False,"Trusted context is safe for the current task action"
20.8427,1,89,193,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.4455,4.0000,False,"Trusted context is safe for the current task action"
20.9509,1,89,194,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.2215,4.0000,False,"Trusted context is safe for the current task action"
21.0590,1,89,195,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.3062,4.0000,False,"Trusted context is safe for the current task action"
21.1620,1,89,196,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.6308,4.0000,False,"Trusted context is safe for the current task action"
21.2637,1,89,197,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.7258,4.0000,False,"Trusted context is safe for the current task action"
21.3657,1,89,198,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.0801,4.0000,False,"Trusted context is safe for the current task action"
21.4725,1,89,199,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.0891,4.0000,False,"Trusted context is safe for the current task action"
21.5741,1,89,200,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.6840,4.0000,False,"Trusted context is safe for the current task action"
21.6821,1,89,201,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.3536,4.0000,False,"Trusted context is safe for the current task action"
21.7847,1,89,202,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.9439,4.0000,False,"Trusted context is safe for the current task action"
21.8859,1,89,203,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.6407,4.0000,False,"Trusted context is safe for the current task action"
21.9874,1,89,204,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.7325,4.0000,False,"Trusted context is safe for the current task action"
22.0897,1,89,205,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.7113,4.0000,False,"Trusted context is safe for the current task action"
22.1941,1,89,206,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.3867,4.0000,False,"Trusted context is safe for the current task action"
22.2995,1,89,207,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.0821,4.0000,False,"Trusted context is safe for the current task action"
22.4002,1,89,208,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.5150,4.0000,False,"Trusted context is safe for the current task action"
22.5040,1,89,209,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.6131,4.0000,False,"Trusted context is safe for the current task action"
22.6095,1,89,210,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.5851,4.0000,False,"Trusted context is safe for the current task action"
22.7113,1,89,211,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,28.7453,4.0000,False,"Trusted context is safe for the current task action"
22.8184,1,89,212,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.8439,4.0000,False,"Trusted context is safe for the current task action"
22.9346,1,89,213,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,26.9174,4.0000,False,"Trusted context is safe for the current task action"
23.0399,1,89,214,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.3255,4.0000,False,"Trusted context is safe for the current task action"
23.1455,1,89,215,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.4680,4.0000,False,"Trusted context is safe for the current task action"
23.2613,1,89,216,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,26.9868,4.0000,False,"Trusted context is safe for the current task action"
23.3688,1,89,217,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,26.2678,4.0000,False,"Trusted context is safe for the current task action"
23.4796,1,89,218,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.1609,4.0000,False,"Trusted context is safe for the current task action"
23.5983,1,89,219,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,27.6294,4.0000,False,"Trusted context is safe for the current task action"
23.7049,1,89,220,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,26.5116,4.0000,False,"Trusted context is safe for the current task action"
23.8119,1,89,221,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,25.5051,4.0000,False,"Trusted context is safe for the current task action"
23.9188,1,89,222,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,25.9999,4.0000,False,"Trusted context is safe for the current task action"
