timestamp,scenario_id,episode_id,step_id,twin_robot_x,twin_robot_y,twin_robot_yaw,twin_robot_velocity,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,parcel_id,parcel_position,destination_id,destination_rack_id,destination_slot_id,carrying_status,grasp_status,rack_available,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,current_task_stage,change_score,sync_trigger,critical_event,sync_reason,changed_components,last_sync_timestamp,state_age,robot_position_divergence,robot_yaw_divergence,robot_velocity_divergence,max_actor_position_divergence,divergence_triggered,stale_state_triggered
30.8661,13,134,277,-7.9525,-4.4895,71.7122,0.8634,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.234:0.050:13.571","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.075:0.050:-1.461","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",30.8661,0.0000,0.1379,4.0913,0.4260,0.7920,True,False
30.9755,13,134,278,-7.8066,-4.4256,64.3153,1.4412,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.075:0.050:-1.461","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",30.9755,0.0000,0.1593,7.3969,0.5778,0.7704,True,False
31.0837,13,134,279,-7.8066,-4.4256,64.3153,1.4412,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.075:0.050:-1.461","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.0837,0.0000,0.1368,0.5303,0.3374,0.7130,False,False
31.1978,13,134,280,-7.5822,-4.3158,62.5675,1.0514,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.065:0.050:-2.322","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.1978,0.0000,0.2498,1.7479,0.3898,0.8611,True,False
31.3072,13,134,281,-7.5822,-4.3158,62.5675,1.0514,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.065:0.050:-2.322","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.3072,0.0000,0.1286,0.0282,0.1380,0.3530,False,False
31.4168,13,134,282,-7.5822,-4.3158,62.5675,1.0514,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.065:0.050:-2.322","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.4168,0.0000,0.2521,0.0516,0.0925,0.4410,False,False
31.5340,13,134,283,-7.5822,-4.3158,62.5675,1.0514,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.065:0.050:-2.322","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.5340,0.0000,0.3816,9.0530,0.0957,0.5160,False,False
31.6465,13,134,284,-7.1277,-4.0323,53.7193,1.4412,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.065:0.050:-2.322","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.6465,0.0000,0.5357,8.8482,0.3898,0.5830,True,False
31.7488,13,134,285,-7.1277,-4.0323,53.7193,1.4412,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.065:0.050:-2.322","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.7488,0.0000,0.0903,1.8585,0.0210,0.7160,False,False
31.8541,13,134,286,-6.9313,-3.8718,48.8471,1.3224,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.056:0.050:-3.175","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.8541,0.0000,0.2536,4.8721,0.1188,0.8530,True,False
31.9556,13,134,287,-6.8512,-3.7946,44.3519,0.7340,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:4.842","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.056:0.050:-3.175","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",31.9556,0.0000,0.1113,4.4952,0.5884,0.7150,True,False
32.0567,13,134,288,-6.7604,-3.7099,48.4294,1.2611,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.056:0.050:-3.175","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.0567,0.0000,0.1241,4.0775,0.5271,0.7810,True,False
32.1648,13,134,289,-6.7604,-3.7099,48.4294,1.2611,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.056:0.050:-3.175","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.1648,0.0000,0.1603,7.3518,0.2353,0.5718,False,False
32.2739,13,134,290,-6.7604,-3.7099,48.4294,1.2611,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.056:0.050:-3.175","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.2739,0.0000,0.2992,0.2877,0.0036,0.5718,False,False
32.3820,13,134,291,-6.4569,-3.3915,45.6631,1.7121,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.056:0.050:-3.175","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.3820,0.0000,0.4399,2.7663,0.4510,0.6870,True,False
32.4896,13,134,292,-6.3755,-3.3033,40.3809,1.0017,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.046:0.050:-4.001","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.4896,0.0000,0.1200,5.2823,0.7104,0.8261,True,False
32.6003,13,134,293,-6.3755,-3.3033,40.3809,1.0017,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.046:0.050:-4.001","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.6003,0.0000,0.1304,0.6604,0.0996,0.5718,False,False
32.7052,13,134,294,-6.3755,-3.3033,40.3809,1.0017,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.046:0.050:-4.001","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.7052,0.0000,0.2362,0.8834,0.1596,0.5718,False,False
32.8241,13,134,295,-6.0987,-2.9844,39.2379,1.4620,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.046:0.050:-4.001","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.8241,0.0000,0.4223,1.1430,0.4604,0.5718,True,False
32.9372,13,134,296,-6.0300,-2.9058,42.3822,0.9424,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.046:0.050:-4.001","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",32.9372,0.0000,0.1043,3.1443,0.5197,0.5820,True,False
33.0496,13,134,297,-6.0300,-2.9058,42.3822,0.9424,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.046:0.050:-4.001","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.0496,0.0000,0.1073,2.7140,0.1112,0.7280,False,False
33.1646,13,134,298,-5.8597,-2.7406,46.9584,1.1467,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:5.623","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.036:0.050:-4.879","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.1646,0.0000,0.2373,4.5762,0.2043,0.8781,True,False
33.2808,13,134,299,-5.7329,-2.6307,49.5689,0.9599,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.036:0.050:-4.879","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.2808,0.0000,0.1678,2.6104,0.1868,0.8030,True,False
33.3829,13,134,300,-5.7329,-2.6307,49.5689,0.9599,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.036:0.050:-4.879","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.3829,0.0000,0.1136,1.3937,0.0259,0.5718,False,False
33.5004,13,134,301,-5.7329,-2.6307,49.5689,0.9599,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.036:0.050:-4.879","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.5004,0.0000,0.2268,1.2954,0.0704,0.5718,False,False
33.6192,13,134,302,-5.7329,-2.6307,49.5689,0.9599,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.036:0.050:-4.879","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.6192,0.0000,0.3965,0.3215,0.1722,0.5910,False,False
33.7299,13,134,303,-5.3059,-2.2689,51.4498,1.2931,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.036:0.050:-4.879","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.7299,0.0000,0.5597,1.8809,0.3333,0.7351,True,False
33.8508,13,134,304,-5.2068,-2.1773,46.9832,0.9520,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.026:0.050:-5.771","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.8508,0.0000,0.1349,4.4666,0.3411,0.8921,True,False
33.9518,13,134,305,-5.2068,-2.1773,46.9832,0.9520,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.026:0.050:-5.771","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",33.9518,0.0000,0.0881,2.2187,0.0440,0.5718,False,False
34.0627,13,134,306,-5.2068,-2.1773,46.9832,0.9520,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.026:0.050:-5.771","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",34.0627,0.0000,0.2164,3.5790,0.0740,0.5718,False,False
34.1670,13,134,307,-5.2068,-2.1773,46.9832,0.9520,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.026:0.050:-5.771","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",34.1670,0.0000,0.3594,4.4199,0.0790,0.5810,False,False
34.2735,13,134,308,-4.8525,-1.8152,43.6584,1.4557,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.026:0.050:-5.771","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",34.2735,0.0000,0.5066,3.3248,0.5036,0.6510,True,False
34.3877,13,134,309,-4.8525,-1.8152,43.6584,1.4557,"1.598:0.050:8.170","0.000:0.000:0.000","-4.200:0.050:6.426","0.000:0.000:0.656","-23.598:0.050:14.250","-0.378:0.000:0.705","4.200:0.050:-4.225","0.000:0.000:0.000","8.394:0.050:9.204","0.006:0.000:0.800","-19.780:0.050:-16.224","0.000:0.000:0.000","20.026:0.050:-5.771","-0.015:0.000:-1.300","Parcel_1","-16.289:0.700:-10.914","D2-Apparel","UNASSIGNED","UNASSIGNED",True,True,False,True,True,False,True,True,True,"LIDAR_DEGRADED",1.00000,True,True,"LiDAR measurement variance exceeded the trusted-source threshold. EDATS synchronized the sensor-health state.","lidar.measurement_variance|lidar.trust|trusted_state.source_weights|navigation.policy_input",34.3877,0.0000,0.1378,1.9284,0.1726,0.7260,False,False
